ID_ID;ID;sex;Period;date;week;time;Lat1;Lat_compensate;Long
ID_148;148;M;midnight;15/10/2010;42;01:53;65.9;64.16;-31.9
ID_148;148;M;noon;15/10/2010;42;13:52;65.62;65.62;-31.67
ID_148;148;M;midnight;16/10/2010;42;01:59;67.37;65.92;-33.33
ID_148;148;M;noon;16/10/2010;42;14:06;63.83;65.07;-35.23
ID_148;148;M;midnight;17/10/2010;43;02:06;63.17;63.17;-35.26
ID_148;148;M;noon;17/10/2010;43;14:11;60.63;61.6;-36.28
ID_148;148;M;midnight;18/10/2010;43;02:28;66.92;63.36;-40.68
ID_148;148;M;noon;18/10/2010;43;14:49;57.4;61.88;-45.96
ID_148;148;M;midnight;19/10/2010;43;03:02;62.93;59.87;-49.23
ID_148;148;M;noon;19/10/2010;43;15:01;62.74;62.74;-49
ID_148;148;M;midnight;20/10/2010;43;02:59;61.15;61.57;-48.4
ID_148;148;M;noon;20/10/2010;43;15:06;56.78;58.78;-50.42
ID_148;148;M;midnight;21/10/2010;43;03:11;58.67;57.21;-51.69
ID_148;148;M;noon;21/10/2010;43;15:12;57.62;57.62;-51.96
ID_148;148;M;midnight;22/10/2010;43;03:18;59.34;58.01;-53.23
ID_148;148;M;noon;22/10/2010;43;15:17;59.23;59.23;-53
ID_148;148;M;midnight;23/10/2010;43;03:20;59.94;59.13;-53.77
ID_148;148;M;noon;23/10/2010;43;15:22;58.41;58.82;-54.41
ID_148;148;M;midnight;24/10/2010;44;03:25;59.13;58.32;-55.18
ID_148;148;M;noon;24/10/2010;44;15:22;59.62;59.24;-54.57
ID_148;148;M;midnight;25/10/2010;44;03:19;57.76;58.57;-53.71
ID_148;148;M;noon;25/10/2010;44;15:18;57.9;57.5;-53.35
ID_148;148;M;midnight;26/10/2010;44;03:20;58.42;58.03;-53.99
ID_148;148;M;noon;26/10/2010;44;15:18;58.72;58.35;-53.5
ID_148;148;M;midnight;27/10/2010;44;03:17;57.72;58.09;-53.14
ID_148;148;M;noon;27/10/2010;44;15:15;58.03;57.66;-52.65
ID_148;148;M;midnight;28/10/2010;44;03:25;61.11;59.2;-55.29
ID_148;148;M;noon;28/10/2010;44;15:29;59.45;60.09;-56.3
ID_148;148;M;midnight;29/10/2010;44;03:32;60.01;59.38;-57.06
ID_148;148;M;noon;29/10/2010;44;15:24;61.95;61.12;-55.06
ID_148;148;M;midnight;30/10/2010;44;03:19;60.16;61.03;-53.82
ID_148;148;M;noon;30/10/2010;44;15:17;60.38;60.09;-53.33
ID_148;148;M;midnight;31/10/2010;45;03:15;59.27;59.57;-52.71
ID_148;148;M;noon;31/10/2010;45;15:19;57.47;58.12;-53.84
ID_148;148;M;midnight;01/11/2010;45;03:20;57.27;57.27;-53.97
ID_148;148;M;noon;01/11/2010;45;15:17;57.72;57.4;-53.35
ID_148;148;M;midnight;02/11/2010;45;03:14;56.56;57.21;-52.72
ID_148;148;M;noon;02/11/2010;45;15:08;58.27;57.35;-51.1
ID_148;148;M;midnight;03/11/2010;45;03:07;57.63;57.93;-50.85
ID_148;148;M;noon;03/11/2010;45;15:09;56.51;56.83;-51.48
ID_148;148;M;midnight;04/11/2010;45;03:12;56.96;56.65;-52.1
ID_148;148;M;noon;04/11/2010;45;15:16;55.35;56.01;-53.1
ID_148;148;M;midnight;05/11/2010;45;03:21;56.62;55.68;-54.35
ID_148;148;M;noon;05/11/2010;45;15:10;59.52;58.47;-51.47
ID_148;148;M;midnight;06/11/2010;45;03:12;59.97;59.48;-52.22
ID_148;148;M;noon;06/11/2010;45;15:16;58.8;59.06;-53.08
ID_148;148;M;midnight;07/11/2010;46;03:09;56.45;57.85;-51.2
ID_148;148;M;noon;07/11/2010;46;15:08;56.3;56.3;-51.07
ID_148;148;M;midnight;08/11/2010;46;03:10;56.44;56.16;-51.44
ID_148;148;M;noon;08/11/2010;46;15:02;58.06;57.27;-49.68
ID_148;148;M;midnight;09/11/2010;46;03:09;59.38;58.42;-51.3
ID_148;148;M;noon;09/11/2010;46;15:16;57.38;58.15;-53.04
ID_148;148;M;midnight;10/11/2010;46;03:08;54.9;56.32;-51.02
ID_148;148;M;noon;10/11/2010;46;15:08;54.77;54.77;-50.89
ID_148;148;M;midnight;11/11/2010;46;03:09;54.95;54.66;-51.25
ID_148;148;M;noon;11/11/2010;46;15:11;54.25;54.54;-51.61
ID_148;148;M;midnight;12/11/2010;46;03:16;55.55;54.72;-52.97
ID_148;148;M;noon;12/11/2010;46;15:13;56.11;55.84;-52.21
ID_148;148;M;midnight;13/11/2010;46;03:11;55.47;55.73;-51.81
ID_148;148;M;noon;13/11/2010;46;15:11;55.23;55.23;-51.8
ID_148;148;M;midnight;14/11/2010;47;03:13;55.52;55.26;-52.28
ID_148;148;M;noon;14/11/2010;47;15:14;55.02;55.02;-52.51
ID_148;148;M;midnight;15/11/2010;47;03:13;54.39;54.66;-52.11
ID_148;148;M;noon;15/11/2010;47;15:17;53.03;53.32;-53.09
ID_148;148;M;midnight;16/11/2010;47;03:22;54.21;53.38;-54.32
ID_148;148;M;noon;16/11/2010;47;15:23;53.71;53.71;-54.55
ID_148;148;M;midnight;17/11/2010;47;03:27;54.57;54.04;-55.52
ID_148;148;M;noon;17/11/2010;47;15:19;56.33;55.62;-53.5
ID_148;148;M;midnight;18/11/2010;47;03:17;55.53;56.01;-52.85
ID_148;148;M;noon;18/11/2010;47;15:13;56.05;55.81;-52.07
ID_148;148;M;midnight;19/11/2010;47;03:15;56.19;55.96;-52.42
ID_148;148;M;noon;19/11/2010;47;15:20;54.94;55.42;-53.52
ID_148;148;M;midnight;20/11/2010;47;03:13;53.22;54.25;-51.99
ID_148;148;M;noon;20/11/2010;47;15:10;53.94;53.68;-51.09
ID_148;148;M;midnight;21/11/2010;48;03:13;54.5;54;-51.81
ID_148;148;M;noon;21/11/2010;48;15:12;54.56;54.56;-51.52
ID_148;148;M;midnight;22/11/2010;48;03:11;54.26;54.26;-51.37
ID_148;148;M;noon;22/11/2010;48;15:04;55.82;55.15;-49.46
ID_148;148;M;midnight;23/11/2010;48;03:02;55.32;55.54;-49.05
ID_148;148;M;noon;23/11/2010;48;15:08;53.86;54.34;-50.39
ID_148;148;M;midnight;24/11/2010;48;03:13;54.87;54.17;-51.6
ID_148;148;M;noon;24/11/2010;48;15:21;52.91;53.65;-53.44
ID_148;148;M;midnight;25/11/2010;48;03:19;52.25;52.5;-52.91
ID_148;148;M;noon;25/11/2010;48;15:13;53.34;52.85;-51.62
ID_148;148;M;midnight;26/11/2010;48;03:11;52.69;52.94;-51.08
ID_148;148;M;noon;26/11/2010;48;15:11;52.67;52.67;-50.92
ID_148;148;M;midnight;27/11/2010;48;03:15;53.6;52.89;-52
ID_148;148;M;noon;27/11/2010;48;15:21;52.12;52.62;-53.33
ID_148;148;M;midnight;28/11/2010;49;03:23;52.48;52.23;-53.79
ID_148;148;M;noon;28/11/2010;49;15:20;53.18;52.94;-52.88
ID_148;148;M;midnight;29/11/2010;49;03:14;51.71;52.69;-51.46
ID_148;148;M;noon;29/11/2010;49;15:12;52.08;51.83;-50.91
ID_148;148;M;midnight;30/11/2010;49;03:16;52.9;52.43;-51.87
ID_148;148;M;noon;30/11/2010;49;15:14;53.24;53.01;-51.32
ID_148;148;M;midnight;01/12/2010;49;03:10;52.18;52.89;-50.28
ID_148;148;M;noon;01/12/2010;49;15:14;51.2;51.45;-51.11
ID_148;148;M;midnight;02/12/2010;49;03:15;51.34;51.09;-51.31
ID_148;148;M;noon;02/12/2010;49;15:17;50.72;50.97;-51.76
ID_148;148;M;midnight;03/12/2010;49;03:21;51.72;50.99;-52.84
ID_148;148;M;noon;03/12/2010;49;15:17;52.67;52.21;-51.66
ID_148;148;M;midnight;04/12/2010;49;03:19;53.02;52.79;-52.11
ID_148;148;M;noon;04/12/2010;49;15:16;53.57;53.36;-51.31
ID_148;148;M;midnight;05/12/2010;50;03:14;53.04;53.26;-50.76
ID_148;148;M;noon;05/12/2010;50;15:17;52.16;52.39;-51.59
ID_148;148;M;midnight;06/12/2010;50;03:18;52.18;52.18;-51.66
ID_148;148;M;noon;06/12/2010;50;15:20;51.51;51.74;-52.23
ID_148;148;M;midnight;07/12/2010;50;03:26;52.79;51.89;-53.68
ID_148;148;M;noon;07/12/2010;50;15:20;53.98;53.56;-52.12
ID_148;148;M;midnight;08/12/2010;50;03:21;54;54;-52.19
ID_148;148;M;noon;08/12/2010;50;15:25;52.87;53.3;-53.39
ID_148;148;M;midnight;09/12/2010;50;03:20;51.45;52.36;-51.83
ID_148;148;M;noon;09/12/2010;50;15:20;51.38;51.38;-51.78
ID_148;148;M;midnight;10/12/2010;50;03:27;52.98;51.89;-53.6
ID_148;148;M;noon;10/12/2010;50;15:22;54.05;53.65;-52.17
ID_148;148;M;midnight;11/12/2010;50;03:16;52.85;53.69;-50.73
ID_148;148;M;noon;11/12/2010;50;15:17;52.58;52.58;-50.93
ID_148;148;M;midnight;12/12/2010;51;03:12;51.53;52.2;-49.74
ID_148;148;M;noon;12/12/2010;51;15:10;51.92;51.7;-49.19
ID_148;148;M;midnight;13/12/2010;51;03:20;53.77;52.52;-51.38
ID_148;148;M;noon;13/12/2010;51;15:23;52.9;53.11;-52.32
ID_148;148;M;midnight;14/12/2010;51;03:17;51.32;52.43;-50.51
ID_148;148;M;noon;14/12/2010;51;15:18;51.05;51.05;-50.7
ID_148;148;M;midnight;15/12/2010;51;03:19;51.24;51.24;-50.89
ID_148;148;M;noon;15/12/2010;51;15:19;51.2;51.2;-50.83
ID_148;148;M;midnight;16/12/2010;51;03:14;50.23;50.94;-49.77
ID_148;148;M;noon;16/12/2010;51;15:15;49.96;49.96;-49.96
ID_148;148;M;midnight;17/12/2010;51;03:28;52.74;50.99;-53.02
ID_148;148;M;noon;17/12/2010;51;15:24;53.43;53.23;-52.09
ID_148;148;M;midnight;18/12/2010;51;03:18;52.06;52.9;-50.4
ID_148;148;M;noon;18/12/2010;51;15:18;52.04;52.04;-50.34
ID_148;148;M;midnight;19/12/2010;52;03:14;51.13;51.8;-49.28
ID_148;148;M;noon;19/12/2010;52;15:15;50.89;50.89;-49.47
ID_148;148;M;midnight;20/12/2010;52;03:16;50.99;50.99;-49.53
ID_148;148;M;noon;20/12/2010;52;15:15;51.1;51.1;-49.34
ID_148;148;M;midnight;21/12/2010;52;03:18;51.76;51.32;-50.03
ID_148;148;M;noon;21/12/2010;52;15:19;51.65;51.65;-50.09
ID_148;148;M;midnight;22/12/2010;52;03:22;52.51;52.08;-51.03
ID_148;148;M;noon;22/12/2010;52;15:24;52.08;52.3;-51.47
ID_148;148;M;midnight;23/12/2010;52;03:22;51.65;51.87;-50.91
ID_148;148;M;noon;23/12/2010;52;15:21;52.1;51.88;-50.34
ID_148;148;M;midnight;24/12/2010;52;03:24;52.95;52.53;-51.28
ID_148;148;M;noon;24/12/2010;52;15:30;51.8;52.23;-52.59
ID_148;148;M;midnight;25/12/2010;52;03:23;50.33;51.26;-50.91
ID_148;148;M;noon;25/12/2010;52;15:21;51.05;50.82;-50.09
ID_148;148;M;midnight;26/12/2010;53;03:22;51.52;51.3;-50.53
ID_148;148;M;noon;26/12/2010;53;15:26;50.75;50.98;-51.35
ID_148;148;M;midnight;27/12/2010;53;03:26;50.78;50.78;-51.28
ID_148;148;M;noon;27/12/2010;53;15:21;51.94;51.49;-49.97
ID_148;148;M;midnight;28/12/2010;53;03:26;53.14;52.51;-51.29
ID_148;148;M;noon;28/12/2010;53;15:30;52.55;52.76;-51.97
ID_148;148;M;midnight;29/12/2010;53;03:30;52.69;52.69;-52.04
ID_148;148;M;noon;29/12/2010;53;15:31;52.63;52.63;-52.1
ID_148;148;M;midnight;30/12/2010;53;03:30;52.57;52.57;-51.92
ID_148;148;M;noon;30/12/2010;53;15:26;53.45;53.24;-50.86
ID_148;148;M;midnight;31/12/2010;53;03:22;52.66;53.29;-49.8
ID_148;148;M;noon;31/12/2010;53;15:22;52.72;52.72;-49.74
ID_148;148;M;midnight;01/01/2011;1;03:21;52.56;52.77;-49.43
ID_148;148;M;noon;01/01/2011;1;15:21;52.73;52.73;-49.24
ID_148;148;M;midnight;02/01/2011;2;03:25;53.73;53.11;-50.31
ID_148;148;M;noon;02/01/2011;2;15:34;51.98;52.64;-52.38
ID_148;148;M;midnight;03/01/2011;2;03:28;50.77;51.71;-50.94
ID_148;148;M;noon;03/01/2011;2;15:29;50.6;50.6;-51.14
ID_148;148;M;midnight;04/01/2011;2;03:26;50.06;50.55;-50.45
ID_148;148;M;noon;04/01/2011;2;15:20;51.7;51.23;-48.77
ID_148;148;M;midnight;05/01/2011;2;03:33;54.46;52.79;-51.84
ID_148;148;M;noon;05/01/2011;2;15:29;55.22;55.03;-50.91
ID_148;148;M;midnight;06/01/2011;2;03:18;52.96;54.62;-47.98
ID_148;148;M;noon;06/01/2011;2;15:26;51.09;51.81;-50.05
ID_148;148;M;midnight;07/01/2011;2;03:20;49.68;50.7;-48.49
ID_148;148;M;noon;07/01/2011;2;15:24;48.71;48.98;-49.44
ID_148;148;M;midnight;08/01/2011;2;03:31;50.77;49.49;-51.26
ID_148;148;M;noon;08/01/2011;2;15:25;52.42;51.96;-49.58
ID_148;148;M;midnight;09/01/2011;3;03:23;52.06;52.29;-49.03
ID_148;148;M;noon;09/01/2011;3;15:25;51.57;51.81;-49.6
ID_148;148;M;midnight;10/01/2011;3;03:24;51.32;51.56;-49.18
ID_148;148;M;noon;10/01/2011;3;15:27;50.55;50.8;-50
ID_148;148;M;midnight;11/01/2011;3;03:26;50.41;50.67;-49.7
ID_148;148;M;noon;11/01/2011;3;15:25;50.91;50.66;-49.28
ID_148;148;M;midnight;12/01/2011;3;03:26;51.42;51.16;-49.6
ID_148;148;M;noon;12/01/2011;3;15:32;50.25;50.78;-50.8
ID_148;148;M;midnight;13/01/2011;3;03:30;49.98;50.25;-50.38
ID_148;148;M;noon;13/01/2011;3;15:28;50.51;50.25;-49.96
ID_148;148;M;midnight;14/01/2011;3;03:27;50.25;50.52;-49.54
ID_148;148;M;noon;14/01/2011;3;15:32;48.84;49.42;-50.87
ID_148;148;M;midnight;15/01/2011;3;03:29;47.95;48.55;-49.95
ID_148;148;M;noon;15/01/2011;3;15:24;49.42;48.84;-48.78
ID_148;148;M;midnight;16/01/2011;4;03:30;50.96;50.14;-49.98
ID_148;148;M;noon;16/01/2011;4;15:34;49.87;50.43;-51.07
ID_148;148;M;midnight;17/01/2011;4;03:29;48.71;49.6;-49.9
ID_148;148;M;noon;17/01/2011;4;15:25;50.04;49.46;-48.86
ID_148;148;M;midnight;18/01/2011;4;03:33;52.12;51.05;-50.57
ID_148;148;M;noon;18/01/2011;4;15:31;52.54;52.54;-50.28
ID_148;148;M;midnight;19/01/2011;4;03:31;52.71;52.71;-50.24
ID_148;148;M;noon;19/01/2011;4;15:33;52.63;52.63;-50.45
ID_148;148;M;midnight;20/01/2011;4;03:31;52.27;52.54;-49.91
ID_148;148;M;noon;20/01/2011;4;15:31;52.32;52.32;-50
ID_148;148;M;midnight;21/01/2011;4;03:28;51.68;52.23;-49.21
ID_148;148;M;noon;21/01/2011;4;15:34;50.28;50.87;-50.55
ID_148;148;M;midnight;22/01/2011;4;03:39;52.06;51.21;-51.89
ID_148;148;M;noon;22/01/2011;4;15:35;53.2;52.94;-50.98
ID_148;148;M;midnight;23/01/2011;5;03:28;51.45;52.59;-49.2
ID_148;148;M;noon;23/01/2011;5;15:29;51.36;51.36;-49.42
ID_148;148;M;midnight;24/01/2011;5;03:38;53.93;52.58;-51.51
ID_148;148;M;noon;24/01/2011;5;15:37;54.4;54.4;-51.23
ID_148;148;M;midnight;25/01/2011;5;03:34;53.95;54.48;-50.58
ID_148;148;M;noon;25/01/2011;5;15:30;55.32;54.82;-49.42
ID_148;148;M;midnight;26/01/2011;5;03:28;55.16;55.41;-49.02
ID_148;148;M;noon;26/01/2011;5;15:27;55.63;55.63;-48.74
ID_148;148;M;midnight;27/01/2011;5;03:31;56.7;56.22;-49.59
ID_148;148;M;noon;27/01/2011;5;15:35;55.95;56.2;-50.56
ID_148;148;M;midnight;28/01/2011;5;03:41;57.5;56.8;-51.91
ID_148;148;M;noon;28/01/2011;5;15:36;58.73;58.3;-50.77
ID_148;148;M;midnight;29/01/2011;5;03:36;59.07;59.07;-50.87
ID_148;148;M;noon;29/01/2011;5;15:44;57.62;58.31;-52.72
ID_148;148;M;midnight;30/01/2011;6;03:43;57.62;57.86;-52.45
ID_148;148;M;noon;30/01/2011;6;15:45;57.26;57.5;-53.05
ID_148;148;M;midnight;31/01/2011;6;03:39;55.69;56.75;-51.28
ID_148;148;M;noon;31/01/2011;6;15:33;57.51;57;-49.77
ID_148;148;M;midnight;01/02/2011;6;03:38;59.08;58.38;-51.12
ID_148;148;M;noon;01/02/2011;6;15:35;59.9;59.68;-50.48
ID_148;148;M;midnight;02/02/2011;6;03:35;60.05;60.05;-50.34
ID_148;148;M;noon;02/02/2011;6;15:36;60.09;60.09;-50.57
ID_148;148;M;midnight;03/02/2011;6;03:26;57.96;59.44;-48.06
ID_148;148;M;noon;03/02/2011;6;15:12;61.36;60.28;-44.67
ID_148;148;M;midnight;04/02/2011;6;03:14;62.04;61.84;-45.16
ID_148;148;M;noon;04/02/2011;6;15:30;58.81;60.27;-49.02
ID_148;148;M;midnight;05/02/2011;6;03:26;58.19;58.71;-48.13
ID_148;148;M;noon;05/02/2011;6;15:29;57.81;58.08;-48.75
ID_148;148;M;midnight;06/02/2011;7;03:26;57.4;57.97;-48.11
ID_148;148;M;noon;06/02/2011;7;15:27;57.43;57.43;-48.36
ID_148;148;M;midnight;07/02/2011;7;03:31;58.74;58.18;-49.22
ID_148;148;M;noon;07/02/2011;7;15:32;58.92;58.92;-49.34
ID_148;148;M;midnight;08/02/2011;7;03:25;57.36;58.55;-47.71
ID_148;148;M;noon;08/02/2011;7;15:22;58.59;58.3;-46.95
ID_148;148;M;midnight;09/02/2011;7;03:26;60.18;59.36;-48.07
ID_148;148;M;noon;09/02/2011;7;15:25;60.77;60.77;-47.82
ID_148;148;M;midnight;10/02/2011;7;03:27;61.5;61.24;-48.19
ID_148;148;M;noon;10/02/2011;7;15:31;60.8;61.33;-49.19
ID_148;148;M;midnight;11/02/2011;7;03:28;60.33;60.88;-48.44
ID_148;148;M;noon;11/02/2011;7;15:25;61.51;61.24;-47.69
ID_148;148;M;midnight;12/02/2011;7;03:16;59.29;60.77;-45.44
ID_148;148;M;noon;12/02/2011;7;15:20;58.56;58.89;-46.32
ID_148;148;M;midnight;13/02/2011;8;03:20;59.12;59.12;-46.44
ID_148;148;M;noon;13/02/2011;8;15:22;58.69;59.03;-47.07
ID_148;148;M;midnight;14/02/2011;8;03:22;59.1;59.1;-47.07
ID_148;148;M;noon;14/02/2011;8;15:22;59.85;59.85;-46.83
ID_148;148;M;midnight;15/02/2011;8;03:25;61.52;60.91;-47.83
ID_148;148;M;noon;15/02/2011;8;15:24;62.23;62.23;-47.59
ID_148;148;M;midnight;16/02/2011;8;03:21;61.44;62.06;-46.59
ID_148;148;M;noon;16/02/2011;8;15:18;62.63;62.33;-45.98
ID_148;148;M;midnight;17/02/2011;8;03:22;64.05;63.5;-46.86
ID_148;148;M;noon;17/02/2011;8;15:23;63.93;64.21;-47.37
ID_148;148;M;midnight;18/02/2011;8;03:21;63.51;64.09;-46.63
ID_148;148;M;noon;18/02/2011;8;15:31;60.52;61.93;-49.26
ID_148;148;M;midnight;19/02/2011;8;03:26;59.07;60.26;-48.02
ID_148;148;M;noon;19/02/2011;8;15:31;57.2;58.11;-49.41
ID_148;148;M;midnight;20/02/2011;9;03:30;57.28;57.74;-49.17
ID_148;148;M;noon;20/02/2011;9;15:27;59.19;58.75;-48.44
ID_154;154;M;midnight;15/10/2010;42;00:43;70.08;70.36;-14.14
ID_154;154;M;noon;15/10/2010;42;12:43;69.32;69.32;-14.3
ID_154;154;M;midnight;16/10/2010;42;00:44;69.02;68.72;-14.57
ID_154;154;M;noon;16/10/2010;42;12:43;68.87;68.57;-14.23
ID_154;154;M;midnight;17/10/2010;43;00:46;69.41;68.86;-15.25
ID_154;154;M;noon;17/10/2010;43;12:40;70.62;69.91;-13.53
ID_154;154;M;midnight;18/10/2010;43;00:40;70.11;70.11;-13.55
ID_154;154;M;noon;18/10/2010;43;12:50;66.6;68.06;-16.33
ID_154;154;M;midnight;19/10/2010;43;00:47;65.06;65.73;-15.6
ID_154;154;M;noon;19/10/2010;43;12:38;67.45;66.29;-13.25
ID_154;154;M;midnight;20/10/2010;43;00:54;70.78;68.62;-17.4
ID_154;154;M;noon;20/10/2010;43;12:55;70.24;70.24;-17.54
ID_154;154;M;midnight;21/10/2010;43;01:15;73.16;71.13;-22.57
ID_154;154;M;noon;21/10/2010;43;13:54;64.34;68.37;-32.46
ID_154;154;M;midnight;22/10/2010;43;02:06;67.08;65.21;-35.36
ID_154;154;M;noon;22/10/2010;43;14:28;59.48;62.84;-40.88
ID_154;154;M;midnight;23/10/2010;43;02:46;65.1;61.65;-45.39
ID_154;154;M;noon;23/10/2010;43;15:00;60.23;62.35;-48.79
ID_154;154;M;midnight;24/10/2010;44;03:03;61.2;60.48;-49.8
ID_154;154;M;noon;24/10/2010;44;15:09;58.86;59.63;-51.07
ID_154;154;M;midnight;25/10/2010;44;03:08;57.98;58.38;-50.84
ID_154;154;M;noon;25/10/2010;44;15:00;60.34;59.26;-48.98
ID_154;154;M;midnight;26/10/2010;44;03:00;59.72;59.72;-48.86
ID_154;154;M;noon;26/10/2010;44;15:01;58.54;58.91;-49.38
ID_154;154;M;midnight;27/10/2010;44;03:04;59.19;58.47;-50.14
ID_154;154;M;noon;27/10/2010;44;15:08;57.48;57.85;-51.03
ID_154;154;M;midnight;28/10/2010;44;03:03;55.24;56.47;-49.91
ID_154;154;M;noon;28/10/2010;44;15:00;56.24;55.84;-49.05
ID_154;154;M;midnight;29/10/2010;44;03:08;58.73;56.96;-51.06
ID_154;154;M;noon;29/10/2010;44;15:08;58.33;58.33;-51.06
ID_154;154;M;midnight;30/10/2010;44;03:09;58.28;57.94;-51.32
ID_154;154;M;noon;30/10/2010;44;15:01;60.24;59.34;-49.45
ID_154;154;M;midnight;31/10/2010;45;03:02;60.17;59.88;-49.71
ID_154;154;M;noon;31/10/2010;45;15:06;58.76;59.07;-50.59
ID_154;154;M;midnight;01/11/2010;45;03:03;57.44;58.09;-49.84
ID_154;154;M;noon;01/11/2010;45;15:04;56.58;56.92;-50.22
ID_154;154;M;midnight;02/11/2010;45;02:58;53.88;55.36;-48.6
ID_154;154;M;noon;02/11/2010;45;14:56;54.27;53.9;-48.1
ID_154;154;M;midnight;03/11/2010;45;02:56;53.73;53.73;-47.98
ID_154;154;M;noon;03/11/2010;45;14:55;53.57;53.57;-47.85
ID_154;154;M;midnight;04/11/2010;45;02:54;52.85;53.23;-47.6
ID_154;154;M;noon;04/11/2010;45;14:55;52.32;52.32;-47.73
ID_154;154;M;midnight;05/11/2010;45;03:00;53.84;52.75;-48.97
ID_154;154;M;noon;05/11/2010;45;14:51;56.32;55.38;-46.84
ID_154;154;M;midnight;06/11/2010;45;02:55;57.2;56.61;-47.84
ID_154;154;M;noon;06/11/2010;45;14:52;57.74;57.47;-47.09
ID_154;154;M;midnight;07/11/2010;46;02:47;56.01;56.89;-45.83
ID_154;154;M;noon;07/11/2010;46;14:48;55.57;55.57;-45.95
ID_154;154;M;midnight;08/11/2010;46;02:45;54.66;54.97;-45.44
ID_154;154;M;noon;08/11/2010;46;14:46;54.05;54.05;-45.68
ID_154;154;M;midnight;09/11/2010;46;02:56;56.45;55;-47.92
ID_154;154;M;noon;09/11/2010;46;14:57;55.75;56.04;-48.29
ID_154;154;M;midnight;10/11/2010;46;02:49;53.04;54.6;-46.28
ID_154;154;M;noon;10/11/2010;46;14:50;52.6;52.6;-46.39
ID_154;154;M;midnight;11/11/2010;46;02:48;51.83;52.17;-46
ID_154;154;M;noon;11/11/2010;46;14:52;49.99;50.71;-47.11
ID_154;154;M;midnight;12/11/2010;46;02:52;49.55;49.55;-46.97
ID_154;154;M;noon;12/11/2010;46;14:55;48.36;48.73;-47.58
ID_154;154;M;midnight;13/11/2010;46;02:54;47.91;47.91;-47.44
ID_154;154;M;noon;13/11/2010;46;14:55;47.27;47.27;-47.67
ID_154;154;M;midnight;14/11/2010;47;02:59;48.53;47.79;-48.65
ID_154;154;M;noon;14/11/2010;47;15:00;47.73;48.1;-49.01
ID_154;154;M;midnight;15/11/2010;47;03:03;48.41;48.05;-49.61
ID_154;154;M;noon;15/11/2010;47;15:01;48.89;48.54;-49.09
ID_154;154;M;midnight;16/11/2010;47;02:59;47.95;48.31;-48.57
ID_154;154;M;noon;16/11/2010;47;15:01;46.99;47.36;-49.05
ID_154;154;M;midnight;17/11/2010;47;03:02;47.13;46.76;-49.28
ID_154;154;M;noon;17/11/2010;47;15:00;47.64;47.28;-48.75
ID_154;154;M;midnight;18/11/2010;47;03:02;48.12;47.78;-49.23
ID_154;154;M;noon;18/11/2010;47;15:00;48.6;48.26;-48.7
ID_154;154;M;midnight;19/11/2010;47;02:57;47.18;47.88;-47.8
ID_154;154;M;noon;19/11/2010;47;14:55;47.68;47.33;-47.27
ID_154;154;M;midnight;20/11/2010;47;02:58;48.49;47.82;-47.99
ID_154;154;M;noon;20/11/2010;47;14:58;48.29;48.29;-47.96
ID_154;154;M;midnight;21/11/2010;48;02:57;47.77;48.1;-47.68
ID_154;154;M;noon;21/11/2010;48;14:52;48.88;48.24;-46.65
ID_154;154;M;midnight;22/11/2010;48;02:55;49.33;49.01;-47.12
ID_154;154;M;noon;22/11/2010;48;14:58;48.04;48.36;-47.96
ID_154;154;M;midnight;23/11/2010;48;02:55;46.87;47.53;-47.18
ID_154;154;M;noon;23/11/2010;48;14:55;46.86;46.86;-47.02
ID_154;154;M;midnight;24/11/2010;48;02:52;45.67;46.35;-46.23
ID_154;154;M;noon;24/11/2010;48;14:54;44.79;45.15;-46.69
ID_154;154;M;midnight;25/11/2010;48;02:57;45.85;45.16;-47.53
ID_154;154;M;noon;25/11/2010;48;14:53;47.02;46.37;-46.5
ID_154;154;M;midnight;26/11/2010;48;02:51;46.21;46.54;-45.96
ID_154;154;M;noon;26/11/2010;48;14:51;46.22;46.22;-45.79
ID_154;154;M;midnight;27/11/2010;48;02:51;46.23;46.23;-45.88
ID_154;154;M;noon;27/11/2010;48;14:54;45.08;45.42;-46.59
ID_154;154;M;midnight;28/11/2010;49;03:01;47.38;46.1;-48.42
ID_154;154;M;noon;28/11/2010;49;15:01;47.39;47.39;-48.25
ID_154;154;M;midnight;29/11/2010;49;02:58;46.31;46.94;-47.46
ID_154;154;M;noon;29/11/2010;49;14:58;46.18;46.18;-47.42
ID_154;154;M;midnight;30/11/2010;49;02:57;45.72;46.05;-47.12
ID_154;154;M;noon;30/11/2010;49;15:00;44.61;44.94;-47.83
ID_154;154;M;midnight;01/12/2010;49;03:02;45.31;44.98;-48.4
ID_154;154;M;noon;01/12/2010;49;14:58;46.77;46.15;-47.11
ID_154;154;M;midnight;02/12/2010;49;02:59;46.95;46.95;-47.31
ID_154;154;M;noon;02/12/2010;49;15:02;45.6;45.91;-48.26
ID_154;154;M;midnight;03/12/2010;49;03:01;45.16;45.48;-47.96
ID_154;154;M;noon;03/12/2010;49;15:01;45.05;45.05;-47.91
ID_154;154;M;midnight;04/12/2010;49;03:02;45.11;45.11;-47.99
ID_154;154;M;noon;04/12/2010;49;15:09;42.67;43.7;-49.69
ID_154;154;M;midnight;05/12/2010;50;03:07;41.69;42.4;-49.01
ID_154;154;M;noon;05/12/2010;50;15:07;41.42;41.42;-49.09
ID_154;154;M;midnight;06/12/2010;50;03:08;41.51;41.51;-49.16
